"1140","2019","Amsterdam","Bijlmerdreef","52_3221579","4_9704043","000001140-2019-Amsterdam-Bijlmerdreef-52_3221579-4_9704043.jpg"
"755","2009","Amsterdam","Kinkerstraat","52_3649528","4_863439","000000755-2009-Amsterdam-Kinkerstraat-52_3649528-4_863439.jpg"
"42","2009","Amsterdam","Amstelveenseweg","52_3535008","4_8558981","000000042-2008-Amsterdam-Amstelveenseweg-52_3535008-4_8558981.jpg"
"1236","2019","Amsterdam","Ceintuurbaan","52_3531062","4_8931964","000001236-2019-Amsterdam-Ceintuurbaan-52_3531062-4_8931964.jpg"
"501","2009","Amsterdam","Westerstraat","52_3780289","4_8810048","000000501-2008-Amsterdam-Westerstraat-52_3780289-4_8810048.jpg"
"1893","2019","Amsterdam","Witte_de_Withstraat","52_3689791","4_8590867","000001893-2019-Amsterdam-Witte_de_Withstraat-52_3689791-4_8590867.jpg"
"938","2009","Amsterdam","Van_Woustraat","52_3552975","4_9009237","000000938-2009-Amsterdam-Van_Woustraat-52_3552975-4_9009237.jpg"
"1561","2019","Amsterdam","Spaarndammerstraat","52_3911432","4_8782295","000001561-2019-Amsterdam-Spaarndammerstraat-52_3911432-4_8782295.jpg"
"884","2009","Amsterdam","Kinkerstraat","52_3679509","4_8745705","000000884-2009-Amsterdam-Kinkerstraat-52_3679509-4_8745705.jpg"
"1534","2019","Amsterdam","Spaarndammerstraat","52_3890046","4_8797157","000001534-2019-Amsterdam-Spaarndammerstraat-52_3890046-4_8797157.jpg"
"1174","2019","Amsterdam","Ceintuurbaan","52_3524597","4_8889095","000001174-2019-Amsterdam-Ceintuurbaan-52_3524597-4_8889095.jpg"
"653","2009","Amsterdam","Javastraat","52_3635834","4_9325705","000000653-2009-Amsterdam-Javastraat-52_3635834-4_9325705.jpg"
"961","2009","Amsterdam","Van_Woustraat","52_3562938","4_9001088","000000961-2009-Amsterdam-Van_Woustraat-52_3562938-4_9001088.jpg"
"1392","2019","Amsterdam","Javastraat",,,"000001392-2019-Amsterdam-Javastraat--.jpg"
"858","2009","Amsterdam","Kinkerstraat","52_367062","4_8717099","000000858-2009-Amsterdam-Kinkerstraat-52_367062-4_8717099.jpg"
"1568","2019","Amsterdam","Tussen_Meer","52_3564438","4_7916438","000001568-2019-Amsterdam-Tussen_Meer-52_3564438-4_7916438.jpg"
"416","2009","Amsterdam","Tussen_Meer","52_3586184","4_8024503","000000416-2008-Amsterdam-Tussen_Meer-52_3586184-4_8024503.jpg"
